id,created_at,text
1110064818063462400,2019-03-25 06:24:11,"RT @narendramodi: Opposition is the natural habitat of terror apologists and questioners of our armed forces. 

This reprehensible statemen…"
1110064775298347008,2019-03-25 06:24:01,"RT @KanchanGupta: “In principle, when there is a war on terror you conduct it without principles.""
Rafi Eitan, Israeli spymaster who caught…"
1110064771942879232,2019-03-25 06:24:00,"RT @rishibagree: Akbar Lone, National Conference candidate from Baramullah (which has recently been declared terror free) begins his speech…"
1110064759976677377,2019-03-25 06:23:57,"RT @MinhazMerchant: The manufactured myth of 'Hindu terror' – Part 1. 

Ever since #LeT terrorist #IshratJahan became a secular cause célèb…"
1110064756965048321,2019-03-25 06:23:56,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110064736194957312,2019-03-25 06:23:51,"RT @NigerianMuseum: Nigerian Imam, Alabi Lateef saved countless lives during the New Zealand terror attack.

Alabi said he was ready to die…"
1110064731585282049,2019-03-25 06:23:50,"@RahulGandhi Hope you remember these facts, perfect example of politics of hatred 
@INCIndia masters it
1. Sitaram… https://t.co/Va4QeFFypD"
1110064729190359040,2019-03-25 06:23:50,"RT @TheRealYoG: @thehill How 9/11 Changed U.S. Policy Toward Israel.

The United States adopted a black-and-white approach to terror after…"
1110064725956550657,2019-03-25 06:23:49,"@JhaSanjay If you are seeking forgiveness for 2G, commonwealth, Coalgate, Augusta Westland, national herald, Bofors… https://t.co/8Chys9Moxg"
1110064725138817026,2019-03-25 06:23:49,"RT @rishibagree: Akbar Lone, National Conference candidate from Baramullah (which has recently been declared terror free) begins his speech…"
1110064723909926912,2019-03-25 06:23:48,"Speaking to Hamas-Linked CAIR, Ilhan Omar Suggests Trump to Blame for New Zealand Terror https://t.co/08p1y015DI"
1110064720936091648,2019-03-25 06:23:48,"RT @JewishNewsUK: Dame @LouiseEllman : ""Our government is currently giving millions of pounds each year to Palestinian schools which are te…"
1110064715785478144,2019-03-25 06:23:46,"RT @KaynarOhad: Imagine waking up to your home  exploding.

Your babies crying, terrified, injured. Smoke and shrapnel everywhere. All you…"
1110064710098079745,2019-03-25 06:23:45,"RT @actnforchildren: From natural disasters to terror attacks, in a world that is increasingly connected and news media is ever more easily…"
1110064701520539648,2019-03-25 06:23:43,"RT @MithilaGourav: Humanity is overrated, Islam is religion of terror, Christianity is religion of Bastard with full of pedophiles priests.…"
1110064689466228737,2019-03-25 06:23:40,"* https://t.co/CQ9ddoNZpz (SZ, 16.08.2016),
https://t.co/EopDJ7RNq1 (Welt, 12.03.2018),
https://t.co/jJgsm551V8 (Wa… https://t.co/Bf2hsMjrEY"
